geneName	library	medianlFC_DP	medianlFC_VemR	DP_hitStatus_050	DP_hitStatus_066	DP_hitStatus_075	VemR_hitStatus_050	VemR_hitStatus_066	VemR_hitStatus_075	EffectOnScreen_DP	EffectOnScreen_VemR	DPtier	VemRtier
WNK3	kinase	0.28178782368108	0.114900336800113	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
WNK4	kinase	-0.13963888941407	-0.291746628284703	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
YES1	kinase	0.480600905964297	-0.293262416009129	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ZAK	kinase	-0.0861927151554614	0.466381485916712	No	No	No	yes	No	No	down	up	tierNotHit	tier050
ZAP70	kinase	-0.609010749085425	0.32713421416632	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ADNP	TF	-0.354633591357049	0.283119120996762	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
AHR	TF	0.00948994750203347	1.84011196275494	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
AHRR	TF	0.046748842868629	0.0857426051296924	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
AIRE	TF	0.47614168502954	-0.29364462158127	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ALX1	TF	-0.434414151586991	-0.245365021857486	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ALX3	TF	0.42016520016932	-0.067829090746449	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ALX4	TF	-0.80025050822421	-0.0916388976043972	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
AR	TF	-0.0536192066129028	0.325589353415097	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ARGFX	TF	-0.522957348971076	0.680702112643009	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ARID1A	TF	1.07063759594889	1.08311455275707	No	No	No	yes	yes	No	up	up	tierNotHit	tier066
ARID1B	TF	-0.148688460343786	-0.30495311031168	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ARID2	TF	0.126251845095703	1.1829142400931	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ARID3A	TF	-0.353047050132281	0.150775160260931	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ARID3B	TF	-1.09329042354923	0.0546114797672426	yes	No	No	No	No	No	down	up	tier050	tierNotHit
ARID3C	TF	0.212273958472819	-0.0901980806590626	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ARID4A	TF	0.302526869919081	0.329512536829746	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ARID5A	TF	0.210682362456612	-0.0668087851319369	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ARID5B	TF	0.792845079430195	-0.151056179882758	yes	No	No	No	No	No	up	down	tier050	tierNotHit
ARNT	TF	-0.256386337727404	-0.111336125618324	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ARNT2	TF	-0.251701180019896	0.750458648192713	No	No	No	yes	No	No	down	up	tierNotHit	tier050
ARNTL	TF	0.932349206808197	0.243970854988511	yes	No	No	No	No	No	up	up	tier050	tierNotHit
ARNTL2	TF	0.0342355486115562	-0.182416053964269	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ARX	TF	-0.274242754246505	0.129586051328236	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ASCL1	TF	-0.167855291772622	-0.184253581803614	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ASCL2	TF	-0.580112673957073	-0.0534495074673666	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ASCL3	TF	-0.150644495898558	-0.173050643521975	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ASCL4	TF	-0.289226340954601	-0.223477177151933	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ATF1	TF	0.591079865314817	0.75484663084847	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ATF2	TF	-0.732603366911854	-0.146521354955924	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ATF3	TF	-0.0303852212304211	-0.171076984844888	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ATF4	TF	0.646160891598983	0.220749567982993	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ATF5	TF	-0.682340064912469	0.0298522135037961	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ATF6	TF	-0.4892259611919	-0.0439187641474158	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ATF6B	TF	-0.171839004554187	-0.397890973969311	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ATF7	TF	-0.905092011305894	-0.277010843410843	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ATOH1	TF	0.316287059570408	0.397338501921333	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ATOH7	TF	0.450416084004359	0.444646616252698	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ATOH8	TF	0.341271564718067	-0.0782232303691477	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
BACH1	TF	0.960827550485189	-0.423729883420277	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
BACH2	TF	0.681911886176016	-0.267266638765888	yes	No	No	No	No	No	up	down	tier050	tierNotHit
BARHL1	TF	-0.285447962937117	0.366949484131958	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
BARHL2	TF	0.130533390546512	0.482488547553997	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
BARX1	TF	0.288965322917966	-0.0585385373689052	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
BARX2	TF	-0.286629698478263	0.159736067139494	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
BATF	TF	0.758145353472184	-0.102335154741795	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
BATF2	TF	-0.361759953589525	0.969693659483719	No	No	No	yes	No	No	down	up	tierNotHit	tier050
BATF3	TF	-0.297222396441312	0.316890591695806	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
BBX	TF	-0.464665158705902	0.000789451128231158	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
BCL11A	TF	0.365739333979251	0.093506118783303	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
BCL11B	TF	-0.215033967818456	-0.354855083055727	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
BCL6	TF	-0.336841926253453	-0.127370862701895	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
BCL6B	TF	0.0246143007969841	0.181592077007902	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
BHLHA15	TF	0.408309104276174	0.418488911774404	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
BHLHA9	TF	0.8326816435532	-0.258611871163427	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
BHLHE22	TF	0.344790722201129	-0.173007160103631	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
BHLHE23	TF	-0.00799305896009519	-0.132928634758362	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
BHLHE40	TF	0.511232181061169	-0.3496265713671	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
BHLHE41	TF	0.228250558710065	0.326998351100673	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
BNC2	TF	-0.0595367439140749	-0.959918173059099	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
BSX	TF	-0.366968838813068	-0.245419236060026	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CAMTA1	TF	-1.15886903278907	-0.271186034824712	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CAMTA2	TF	0.61193818330728	0.724645963604485	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CARHSP1	TF	0.742399696911155	0.308680870247904	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CBFB	TF	2.1830706177169	0.814988671201226	yes	yes	yes	No	No	No	up	up	tier075	tierNotHit
CCDC79	TF	0.573908374998352	-0.462323870338296	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CDC5L	TF	0.722283971982187	-0.383818530596527	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CDIP1	TF	0.789961603749995	0.244903009490349	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CDX1	TF	-0.151839767462976	-0.0696119187594152	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CDX2	TF	0.220887807944037	-0.337405750129603	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CDX4	TF	0.284717056873193	1.16977596003811	No	No	No	yes	No	No	up	up	tierNotHit	tier050
CEBPA	TF	-0.665280893737595	-0.110704547313797	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CEBPB	TF	0.0248619090925347	0.169500818909273	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CEBPD	TF	0.395703857748299	-0.71863642624795	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CEBPE	TF	-0.175307160013762	-0.519910360060608	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CEBPG	TF	-0.72289123314005	-0.0111328928447263	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CEBPZ	TF	0.187104794706555	-0.163749282722205	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CERS2	TF	0.0610629583197662	0.136037769323192	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CERS3	TF	-0.0596754377417885	-0.121339227587513	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CERS4	TF	-0.131255611962612	0.151612413350522	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CERS5	TF	-0.103686910218446	0.184235624966859	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CERS6	TF	-0.498880020023488	-0.183901081998243	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CIC	TF	-0.434961672656994	0.569693485982161	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CLOCK	TF	-0.115733487257781	0.165832809072773	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CREB1	TF	0.248181239864099	0.0508620398834877	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CREB3	TF	-0.570759823609802	-0.31493844720592	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CREB3L1	TF	-0.208576596574981	0.130197280116631	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CREB3L2	TF	-0.310044744931888	-0.402438008117008	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CREB3L3	TF	0.602838190023094	-0.144505528439055	yes	No	No	No	No	No	up	down	tier050	tierNotHit
CREB3L4	TF	-0.643713520067089	0.275645833873153	yes	No	No	No	No	No	down	up	tier050	tierNotHit
CREB5	TF	0.272371845217086	-0.218537725833135	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CREBL2	TF	0.467606782041456	-0.47800230830602	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CREM	TF	-0.00691813679407133	-0.155500987949503	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CRX	TF	-0.636737450380839	-0.125779806088072	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CSDC2	TF	-0.283492053353862	-0.238113878108306	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
CSDE1	TF	0.25185497018783	-0.182657569164365	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
CTCF	TF	1.9696868869837	-2.27898544530974	No	No	No	yes	No	No	up	down	tierNotHit	tier050
CTCFL	TF	-0.202565523837741	0.265234562824667	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
CUX1	TF	0.537291505367984	0.224027609322865	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
CUX2	TF	-0.4914517458582	0.0182163219062578	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
DBP	TF	0.295955980078082	-0.00885402524670138	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
DBX1	TF	-0.364749725975649	-0.32216858520389	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DBX2	TF	-0.0999511703312826	-0.137782432596536	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DDIT3	TF	-0.0465567890862559	-0.175044751299146	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DEAF1	TF	-1.13087595395046	-0.209136807806187	yes	No	No	No	No	No	down	down	tier050	tierNotHit
DLX1	TF	-0.71666167175937	-0.275945894332323	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DLX2	TF	-1.26200287637366	-0.146506973153283	yes	No	No	No	No	No	down	down	tier050	tierNotHit
DLX3	TF	0.455680564103534	0.305754878453104	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
DLX4	TF	0.455992443262639	0.400052870864753	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
DLX5	TF	0.869320269822169	-0.298067475719267	yes	No	No	No	No	No	up	down	tier050	tierNotHit
DLX6	TF	0.616286470157413	0.597204663145238	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
DMBX1	TF	1.05179642838269	0.331248213055453	yes	No	No	No	No	No	up	up	tier050	tierNotHit
DMRT1	TF	-0.10169648009711	-0.34716380247689	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DMRT2	TF	-1.16282396322901	-0.615315455662894	yes	No	No	No	No	No	down	down	tier050	tierNotHit
DMRT3	TF	-0.752373470232317	-0.667279944062835	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DMRTA1	TF	0.115553976427234	-1.04279498521573	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
DMRTA2	TF	-0.616784903287992	-0.269237331616206	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DMRTB1	TF	0.436170700546968	0.360660671544326	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
DMRTC2	TF	-0.0832171557131756	0.557284743503567	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
DMTF1	TF	0.394591295456019	0.436844194278751	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
DNAJC1	TF	0.0739706115291373	0.343343732723347	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
DNAJC2	TF	0.530234724053607	1.34034307074455	No	No	No	yes	No	No	up	up	tierNotHit	tier050
DPRX	TF	0.244488194090798	0.617063343603516	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
DRGX	TF	-0.283933236013199	-0.0860690244368617	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
DUXA	TF	0.446089646059317	0.192929796635014	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
E2F1	TF	-0.0308229493139886	0.329778153127771	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
E2F2	TF	0.220440043242778	0.0243856961719613	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
E2F3	TF	-1.5277629782882	-0.00827098727596785	yes	yes	No	No	No	No	down	down	tier066	tierNotHit
E2F4	TF	0.187214176340223	-0.388379447081021	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
E2F5	TF	-0.242315623577433	0.397545943362943	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
E2F6	TF	-0.036617776866215	-0.125331233567528	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
E2F7	TF	1.23838093339228	0.22961496527035	yes	yes	No	No	No	No	up	up	tier066	tierNotHit
E2F8	TF	-0.152979233473812	0.254645637898099	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
E4F1	TF	-0.613225493522175	-0.399297986103591	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
EAF2	TF	-0.274897634419406	0.0632987907666907	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
EBF1	TF	0.304668473795723	-0.0157663530549785	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
EBF2	TF	-0.17520664818431	-0.367774608235167	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
EBF3	TF	0.0342328088264079	-0.371774659452014	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
EBF4	TF	0.352388703493553	0.341507773032409	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
EGR1	TF	-0.227991249073104	-0.614275897357869	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
EGR2	TF	0.82235471774312	0.0593418296192609	yes	No	No	No	No	No	up	up	tier050	tierNotHit
EGR3	TF	0.0398070129653563	0.292690152398083	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
EGR4	TF	-0.544462196866495	-0.230402188295987	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
EHF	TF	0.442372362317564	0.108988790860055	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ELF1	TF	0.477863876101669	-0.00660353940514274	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ELF2	TF	-0.040384212140991	-0.191749188526739	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ELF3	TF	0.371695901726571	-0.268492791281205	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ELF4	TF	-0.366027299435817	0.0585031162045685	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ELF5	TF	-0.0766803829726373	0.00027974926627497	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ELK1	TF	0.496627790628846	-0.341436974663924	yes	No	No	No	No	No	up	down	tier050	tierNotHit
ELK3	TF	0.119266829702963	-0.0747631168782192	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ELK4	TF	-0.200624343833051	-0.0734736870870185	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
EMX1	TF	-0.736989476649563	-0.029074417432767	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
EMX2	TF	0.173013456289032	0.283354541828213	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
EN1	TF	0.312495097878662	-0.0413234880430206	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
EN2	TF	0.229668392552412	0.101220035962841	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
EOMES	TF	0.3950635398259	0.536549556100442	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ERF	TF	-0.248402295329725	1.24148630246854	No	No	No	yes	yes	No	down	up	tierNotHit	tier066
ERG	TF	0.309925909155376	1.09630694845669	No	No	No	yes	yes	No	up	up	tierNotHit	tier066
ESR1	TF	0.0433636044000518	1.18817392639652	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ESR2	TF	0.322639152367426	0.940763533462045	No	No	No	yes	No	No	up	up	tierNotHit	tier050
ESRRA	TF	0.586941038910103	0.374227349411266	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ESRRB	TF	0.0587282348925474	-0.204712496002988	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ESRRG	TF	0.195587511641674	-0.00266687302228909	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ESX1	TF	0.00614745793169678	0.00640895760653586	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ETS1	TF	-0.0736666391660531	-0.76625925881928	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
ETS2	TF	-0.38256311995078	0.0825701825090328	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
ETV1	TF	0.133894905627246	-0.00383595245748854	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ETV2	TF	0.498546190246692	-0.412438174693754	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ETV3	TF	0.0179147914097005	1.12996567208186	No	No	No	yes	No	No	up	up	tierNotHit	tier050
ETV4	TF	0.284081467347051	0.279125652569485	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ETV5	TF	0.490357271069052	0.123745696927816	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
ETV6	TF	0.571286065623115	-0.00611513976635383	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
ETV7	TF	0.0259173922042232	0.400600932558212	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
EVX1	TF	-4.59021205883552	-0.164213642919054	yes	No	No	No	No	No	down	down	tier050	tierNotHit
EVX2	TF	-0.427023223393336	-0.205258944038895	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FERD3L	TF	0.118631203684241	0.0976614923072407	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
FEV	TF	-0.678234401816233	0.112890257424039	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
FEZF1	TF	0.624865364620623	0.401931362763512	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
FEZF2	TF	2.0141884549005	-1.21076428252062	No	No	No	yes	No	No	up	down	tierNotHit	tier050
FIGLA	TF	-0.595382916874286	-0.381102898879104	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FIZ1	TF	-0.536980426650206	-0.153705939416473	yes	No	No	No	No	No	down	down	tier050	tierNotHit
FLI1	TF	-0.0989088737203035	-0.0241761060443862	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FOS	TF	-0.455117486082195	-0.467299510246831	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FOSB	TF	-0.304949978818418	0.430392143202914	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
FOSL1	TF	2.40917942414811	0.116066889947144	yes	yes	yes	No	No	No	up	up	tier075	tierNotHit
FOSL2	TF	-0.91593190983301	0.869733956330816	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
FOXA1	TF	-0.047625875533741	-0.0739281806187131	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FOXA2	TF	-0.467843657033979	0.311709271019491	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
FOXA3	TF	0.198555142783565	0.0445100156363225	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
FOXB1	TF	0.23635911414415	0.324022699703303	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
FOXB2	TF	0.0746158789843188	-0.401354903197356	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
FOXC1	TF	0.0734379687988694	-0.105121275842946	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
FOXC2	TF	-0.775029627415633	-0.938606923784714	No	No	No	yes	No	No	down	down	tierNotHit	tier050
FOXD1	TF	-0.676458105716785	-0.0664931321841035	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FOXD2	TF	0.763303013016951	0.587207962916493	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
FOXD3	TF	-0.620429112760004	-0.414528792661149	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FOXD4	TF	-0.674214080522192	0.111238143335777	yes	No	No	No	No	No	down	up	tier050	tierNotHit
FOXD4L1	TF	-0.407073795891926	-0.120840968040945	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FOXD4L5	TF	0.0411813862403752	0.455264743241155	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
FOXD4L6	TF	0.354651274103745	-0.0477965123023681	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
FOXE1	TF	-0.981072270425266	-0.756370188062625	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FOXE3	TF	0.215301420317314	-0.295920385905376	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
FOXF1	TF	0.0150825452358185	-0.591098613511569	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
FOXF2	TF	0.497314653217087	0.0608739005602941	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
FOXG1	TF	0.20626656736408	0.0830462924367021	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
FOXH1	TF	-0.12118571767256	0.273205281871555	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
FOXI1	TF	-0.575406722331756	-0.387707994409943	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FOXI2	TF	-0.354619478035182	0.39318301536485	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
FOXJ1	TF	-0.59762671037518	-0.442427419447455	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FOXJ2	TF	0.69128664539287	0.219895044847275	No	No	No	No	No	No	up	up	tierNotHit	tierNotHit
FOXJ3	TF	-0.869970599541513	-0.102396998509281	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FOXK1	TF	0.277979105912039	-0.0483596371852703	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
FOXK2	TF	1.08439185646914	-0.257569137624197	yes	No	No	No	No	No	up	down	tier050	tierNotHit
FOXL1	TF	-0.181318244567979	0.539790583797942	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
FOXL2	TF	-0.777623131349	-0.583047111881897	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FOXM1	TF	-0.25276499885329	-0.412606476762183	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FOXN1	TF	-0.192454730797514	0.0849148098445371	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
FOXN2	TF	-0.394660387815436	-0.0620865038745811	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FOXN3	TF	-0.0204605988979251	0.403961325441334	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
FOXN4	TF	-0.611519333463079	-0.401433757146948	No	No	No	No	No	No	down	down	tierNotHit	tierNotHit
FOXO1	TF	-1.29312946588685	0.35864028806332	No	No	No	No	No	No	down	up	tierNotHit	tierNotHit
FOXO3	TF	0.101656116266411	-0.000978459310864432	No	No	No	No	No	No	up	down	tierNotHit	tierNotHit
